customer_account_number,to_recipient_customer_account,old_balance,transaction_amount,new_balance,tp_recipient_customer_account_balance,transaction_time_in_ms,transaction_frequency,average_transaction_amount,account_age_days,method_of_transaction,transaction_currency,location_data,device_used,kyc_status,label_for_fraud,smurfing_indicator,previous_fraud_flag,transaction_id,timestamp,IFSC CODE,IP ADDRESS,MAC address,NARRATION,ECOMMERCE PLATFORM,,,,,,,,,,,,,,,,,,,
66421,51481,138259.39,14840.78,123418.61,58191.89,989,7,258.14,160,6,INR,Paraguay,ATM,PARTIAL,1,0,0,T00000471,05-04-2025 19:50,SBIN0001234,252.193.72.197,C9:74:D9:0A:B5:A4,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
51551,30175,137875.57,45266.19,92609.38,90730.8,485,1,1297.44,627,2,INR,Faroe Islands,Laptop,FULL,0,0,0,T00000472,05-04-2025 19:50,HDFC0001234,213.16.107.209,5C:1D:5C:48:F3:4C,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
84782,75936,104967.19,23613.77,81353.42,79703.5,740,10,-1584.36,376,6,INR,Tanzania,Laptop,FULL,0,0,0,T00000473,05-04-2025 19:50,SBIN0000234,169.6.15.121,5A:B2:F3:4A:34:4F,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
70762,30038,117471.92,14844.7,102627.22,82972.97,909,1,-1525.39,2851,3,INR,Argentina,ATM,NONE,1,0,1,T00000474,05-04-2025 19:50,SBIN0001234,12.46.232.220,97:70:2A:C6:12:7D,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
31458,16759,11839,27760.2,-15921.2,15529.37,889,7,962.74,495,6,INR,Sao Tome and Principe,POS,FULL,1,1,0,T00000475,05-04-2025 19:50,SBIN0001234,248.64.172.86,84:09:95:7F:4C:96,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
71143,40732,88800.25,8373.68,80426.57,79921.74,844,8,-1724.24,2558,3,INR,United States of America,Laptop,FULL,0,1,0,T00000476,05-04-2025 19:50,SBIN0001234,64.247.207.218,32:6E:BE:8A:D8:1A,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
35651,44922,109771.75,11322.82,98448.93,37684.24,427,1,-876.18,2647,0,INR,Djibouti,POS,NONE,1,1,1,T00000477,05-04-2025 19:50,ICIC0000889,145.161.202.55,FA:CE:90:62:57:F6,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
30033,83493,23735,20769.8,2965.2,12247.57,780,8,-190.36,2052,5,INR,Switzerland,Tablet,FULL,0,1,0,T00000478,05-04-2025 19:50,HDFC0001234,147.236.154.159,20:8F:BA:8E:21:05,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
31458,47180,72127.84,49175.83,22952.01,76185.91,833,5,-2602.47,1341,2,INR,Barbados,Mobile,FULL,1,1,0,T00000479,05-04-2025 19:50,HDFC0001234,73.154.21.33,16:84:FD:A9:7E:BC,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
39828,43871,112853.48,44314.33,68539.15,26229.4,533,5,-534.79,2725,1,INR,Northern Mariana Islands,Tablet,PARTIAL,0,1,1,T00000480,05-04-2025 19:50,AXIS0000312,252.203.5.48,2A:60:42:31:6E:82,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
71631,11011,145533.65,34405.83,111127.82,87712.39,952,9,1526.14,429,6,INR,Cameroon,Laptop,PARTIAL,1,1,1,T00000481,05-04-2025 19:50,SBIN0001234,138.254.3.97,81:D9:04:9C:54:6D,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
51461,99784,50019.46,23383.38,26636.08,89283.19,520,4,1513.64,1136,8,INR,Afghanistan,POS,PARTIAL,0,1,1,T00000482,05-04-2025 19:50,SBIN0001234,97.32.92.26,26:6B:E3:9C:FE:90,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
65478,77120,113201.75,36634.08,76567.67,88841.44,522,5,-1930.1,2091,3,INR,Niue,Mobile,NONE,0,0,1,T00000483,05-04-2025 19:50,ICIC0000456,90.245.45.52,1C:41:DB:FF:7C:1D,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
20437,89267,86158.27,18969.29,67188.98,88733.42,874,2,-438.33,1172,2,INR,France,Mobile,PARTIAL,0,1,1,T00000484,05-04-2025 19:50,SBIN0001234,192.79.246.61,06:10:05:05:6A:74,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
20437,74447,148011.23,47946.45,100064.78,41970.71,674,7,-10.33,1161,0,INR,United States Virgin Islands,ATM,FULL,0,1,1,T00000485,05-04-2025 19:50,AXIS0000312,94.201.90.163,3C:F8:41:EE:0D:0D,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
60612,98705,10164.82,40296.14,-30131.32,71501.85,515,7,-1366.2,111,5,INR,Solomon Islands,Tablet,PARTIAL,1,0,0,T00000486,05-04-2025 19:50,ICIC0000456,23.81.94.131,1D:46:30:C9:4A:78,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
85738,95717,37497.79,8241.26,29256.53,58637.18,746,10,1004.27,897,5,INR,Saint Martin,Desktop,NONE,1,1,0,T00000487,05-04-2025 19:50,ICIC0000889,237.241.43.36,39:A9:1D:27:7A:22,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
66421,77959,27257.84,44534.32,-17276.48,17334.6,587,3,-2687.66,1560,4,INR,Korea,Tablet,PARTIAL,1,0,0,T00000488,05-04-2025 19:50,HDFC0001234,31.132.200.83,E8:84:B0:22:18:67,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
15049,59897,56687.51,40264.1,16423.41,77458.87,729,6,741.56,1324,0,INR,Bolivia,Tablet,PARTIAL,1,0,0,T00000489,05-04-2025 19:50,SBIN0001234,114.8.86.95,1E:4F:58:A1:57:CA,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
51461,58661,104919.88,12187.14,92732.74,71109.94,855,7,2827.34,2842,8,INR,Uruguay,Tablet,FULL,1,0,1,T00000490,05-04-2025 19:50,ICIC0000889,182.164.195.207,77:90:3D:92:B7:94,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
31458,96351,72525.22,25243.82,47281.4,30917.84,484,2,-1159.8,380,2,INR,Nepal,Mobile,PARTIAL,0,1,1,T00000491,05-04-2025 19:50,AXIS0000312,254.72.241.59,EC:70:D9:1D:6F:F7,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
64961,89525,32832.87,18638.67,14194.2,48234.92,486,8,1245.21,1660,4,INR,Slovenia,Mobile,NONE,0,1,0,T00000492,05-04-2025 19:50,SBIN0001234,37.147.219.63,21:D7:5D:09:1B:97,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
71143,16212,91998.58,11369.54,80629.04,12424.2,704,7,-1115.88,2949,2,INR,Kyrgyz Republic,Mobile,NONE,0,0,1,T00000493,05-04-2025 19:50,ICIC0000889,68.50.111.135,ED:83:38:D6:E7:1C,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
15049,19367,85222.21,40936.89,44285.32,26913.82,662,9,2477.66,1671,7,INR,Andorra,Desktop,PARTIAL,1,1,0,T00000494,05-04-2025 19:50,ICIC0000456,43.104.159.189,3A:86:98:06:44:30,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
12908,40383,119745.25,45000.79,74744.46,84434.63,496,1,432.93,2592,6,INR,Cape Verde,POS,FULL,1,0,1,T00000495,05-04-2025 19:50,SBIN0001234,246.52.74.241,7B:5D:DE:C0:63:C6,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
51551,41670,25981.36,38472.7,-12491.34,25455.22,888,6,1815.47,960,3,INR,New Caledonia,POS,NONE,0,0,0,T00000496,05-04-2025 19:50,SBIN0000234,144.224.6.45,B6:63:E8:1F:2F:1A,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
30033,48642,118108.25,19429.62,98678.63,82452.37,511,4,790.95,212,2,INR,Bhutan,Tablet,NONE,1,0,0,T00000497,05-04-2025 19:50,SBIN0000234,132.197.5.56,93:B2:19:EA:49:A7,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
31458,15617,109449.56,5283.31,104166.25,65953.7,514,4,91.65,2751,4,INR,Antigua and Barbuda,Laptop,NONE,1,1,1,T00000498,05-04-2025 19:50,ICIC0000889,96.215.165.107,E4:94:D4:9E:B8:84,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
88864,57420,130478.31,19198.01,111280.3,36339.2,910,7,311.34,2982,3,INR,Palau,Tablet,FULL,1,0,0,T00000499,05-04-2025 19:51,AXIS0000312,223.7.246.36,96:83:31:BA:65:37,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
51551,96095,19208.24,18857.1,351.14,46988.44,662,9,-9.72,506,2,INR,Turkey,Laptop,PARTIAL,1,1,0,T00000500,05-04-2025 19:51,SBIN0000234,162.30.173.98,63:D5:B8:C5:04:BD,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
64961,38742,90531.85,32955.54,57576.31,18392.8,731,6,2818.86,2763,7,INR,Spain,Laptop,FULL,1,1,1,T00000501,05-04-2025 19:51,AXIS0000312,228.76.0.78,21:B1:E0:56:B5:B1,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
84782,27337,16173.54,20640.75,-4467.21,49275.8,664,3,1780.42,2770,5,INR,Guernsey,POS,NONE,1,1,1,T00000502,05-04-2025 19:51,SBIN0001234,128.178.119.63,47:C6:1E:78:59:7C,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
39828,55863,85769.69,49724.42,36045.27,59052.96,983,4,1402.89,695,3,INR,Guyana,Laptop,PARTIAL,0,1,1,T00000503,05-04-2025 19:51,SBIN0001234,188.29.76.67,F2:FF:8F:6C:22:25,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
63457,64295,22518.23,10094.1,12424.13,54902.35,717,5,573.98,553,7,INR,Congo,Mobile,FULL,1,0,0,T00000504,05-04-2025 19:51,HDFC0001234,55.53.150.50,43:5C:57:CE:EF:F4,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
64961,98008,116987.06,38894,78093.06,43335.96,587,9,2791.17,2405,4,INR,Morocco,ATM,FULL,1,1,0,T00000505,05-04-2025 19:51,ICIC0000456,101.243.243.8,07:85:79:CB:EA:43,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
31458,75862,145272.9,24667.01,120605.89,44721.65,985,4,-2903.75,2756,0,INR,Venezuela,POS,FULL,0,1,1,T00000506,05-04-2025 19:51,ICIC0000889,169.216.212.214,7E:19:06:5A:D1:7A,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
71143,18990,74680.63,32331.1,42349.53,64923.38,832,5,2713.94,2646,8,INR,Sri Lanka,Laptop,PARTIAL,0,0,1,T00000507,05-04-2025 19:51,SBIN0000234,201.110.196.183,7B:2D:7A:17:C3:B2,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
63964,23793,149243.63,20597.66,128645.97,87075.46,934,10,-51.55,2610,1,INR,Tonga,Laptop,PARTIAL,0,0,0,T00000508,05-04-2025 19:51,SBIN0000234,240.45.28.127,05:F7:63:1F:86:2F,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
63964,10999,54352.51,15222.41,39130.1,34514.53,892,8,-2697.97,1284,3,INR,Belize,Tablet,PARTIAL,0,0,0,T00000509,05-04-2025 19:51,SBIN0000234,149.61.146.218,C2:3C:AB:A5:58:CE,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
64961,13266,121695.54,27085.73,94609.81,63940.67,540,6,1841.54,904,1,INR,Cook Islands,Mobile,FULL,1,0,0,T00000510,05-04-2025 19:51,AXIS0000312,142.212.28.178,36:F2:22:0C:C3:55,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
12908,15341,105628.35,14082.97,91545.38,74111.8,544,5,682.06,1555,2,INR,Dominican Republic,Desktop,PARTIAL,0,0,0,T00000511,05-04-2025 19:51,SBIN0001234,166.138.169.185,E5:3A:C7:13:0E:E6,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
85738,91097,138962.5,37102.75,101859.75,20762.65,562,10,-2682.66,610,6,INR,France,Desktop,PARTIAL,0,0,1,T00000512,05-04-2025 19:51,SBIN0001234,138.67.182.161,5E:C1:4C:58:3D:DA,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
70762,81660,130957.17,1989.96,128967.21,37244.54,536,8,112.57,1107,6,INR,Colombia,ATM,NONE,1,1,1,T00000513,05-04-2025 19:51,HDFC0001234,171.16.31.49,67:B4:1A:94:09:8A,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
71143,96182,10323.52,32951.79,-22628.27,28130.45,574,1,-649.46,1335,7,INR,Mongolia,ATM,PARTIAL,0,1,0,T00000514,05-04-2025 19:51,SBIN0001234,48.147.123.167,FC:FF:7E:E4:85:CF,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
71631,23943,88104.79,26759.71,61345.08,33121.97,547,9,1960.99,1398,7,INR,Mexico,ATM,PARTIAL,0,1,1,T00000515,05-04-2025 19:51,ICIC0000456,36.132.184.236,53:02:F9:28:9B:84,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
51461,39868,119199.82,26003.33,93196.49,75485.81,642,9,-785.45,2754,4,INR,Taiwan,Tablet,NONE,1,0,1,T00000516,05-04-2025 19:51,ICIC0000456,6.124.207.122,D7:AF:FA:2A:01:83,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
66421,88899,121562.13,36653.14,84908.99,31908.42,977,4,-283.9,1054,7,INR,Mauritania,ATM,PARTIAL,1,0,0,T00000517,05-04-2025 19:51,SBIN0000234,7.128.75.242,2B:87:33:B7:68:35,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
85738,72687,43880.36,36787.22,7093.14,62403.61,544,8,2926.32,2582,2,INR,Macao,Mobile,FULL,1,0,0,T00000518,05-04-2025 19:51,SBIN0000234,162.199.241.166,7E:DC:4B:E7:FC:79,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
54376,70130,105984.6,43956.7,62027.9,19430.58,540,9,-855.58,2091,6,INR,Dominica,Tablet,FULL,0,1,0,T00000519,05-04-2025 19:51,AXIS0000312,198.148.217.223,78:9C:2F:52:18:7E,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
15049,99964,116326.88,4481.57,111845.31,78021.49,806,9,-855.49,1967,7,INR,Lesotho,Mobile,PARTIAL,1,0,0,T00000520,05-04-2025 19:51,ICIC0000889,167.241.48.154,98:2F:88:D0:59:45,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
88864,86589,11182.5,16757.8,-5575.3,56874.99,718,6,1874.48,2102,4,INR,Georgia,POS,FULL,1,0,1,T00000521,05-04-2025 19:51,ICIC0000889,228.213.128.194,C0:25:BD:AE:F1:E5,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
70762,36722,93250.46,12269.43,80981.03,20183.75,460,3,2127.31,1589,6,INR,Micronesia,Mobile,NONE,0,1,1,T00000522,05-04-2025 19:51,HDFC0001234,230.229.9.230,D5:CC:B4:F3:96:C5,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
63964,16224,25286.8,20002.61,5284.19,29910.75,966,4,-2407.66,2880,3,INR,Kazakhstan,Mobile,FULL,1,1,0,T00000523,05-04-2025 19:51,SBIN0000234,208.126.122.249,39:EC:4B:DA:53:4B,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
63457,37691,75897.27,36634.34,39262.93,70183.13,973,10,-640.77,1011,1,INR,Philippines,Desktop,PARTIAL,1,0,1,T00000524,05-04-2025 19:51,AXIS0000312,183.38.137.39,B2:C4:73:D6:98:C0,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
20437,65655,102326.13,23807.69,78518.44,23381.95,586,1,44.72,2167,2,INR,Bouvet Island (Bouvetoya),Desktop,FULL,0,0,1,T00000525,05-04-2025 19:51,HDFC0001234,71.115.227.19,E7:9D:79:2B:3B:51,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
12908,35375,46736.62,17499.08,29237.54,44834.89,996,9,2014.13,359,3,INR,Qatar,POS,PARTIAL,1,0,1,T00000526,05-04-2025 19:51,SBIN0001234,74.29.168.64,0B:C2:2F:F1:32:99,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
88864,51598,143304.86,6035.01,137269.85,52641.21,462,3,-2650.02,2113,6,INR,Bermuda,Desktop,FULL,0,1,0,T00000527,05-04-2025 19:51,ICIC0000456,6.186.40.41,41:60:CD:4F:04:1C,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
63457,82723,47222.54,26731.79,20490.75,76836.26,776,9,91.14,444,6,INR,Saudi Arabia,Tablet,NONE,1,0,0,T00000528,05-04-2025 19:51,ICIC0000456,90.104.78.232,25:DD:85:57:5E:6A,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
71143,13717,15733.8,23154.19,-7420.39,81651,919,10,-1649.88,1268,6,INR,Vanuatu,Tablet,PARTIAL,1,1,0,T00000529,05-04-2025 19:52,SBIN0000234,20.39.202.80,D9:7B:BF:63:BF:E8,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
54376,52752,67887.51,16370.13,51517.38,90842.86,446,8,-1833.69,2691,3,INR,Myanmar,Desktop,NONE,0,1,0,T00000530,05-04-2025 19:52,SBIN0001234,253.0.6.186,32:CB:32:2A:DC:7D,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
66421,59137,70939.42,20885.56,50053.86,63214.45,487,6,-2506.99,1883,3,INR,Tanzania,Laptop,FULL,0,0,0,T00000531,05-04-2025 19:52,SBIN0000234,109.240.141.23,4D:43:61:B0:05:12,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
63457,89452,26321.38,12917.79,13403.59,39819.9,935,2,-1852.72,2664,8,INR,Senegal,Mobile,PARTIAL,1,0,0,T00000532,05-04-2025 19:52,ICIC0000889,119.13.175.98,FC:71:E1:A1:FD:19,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
88864,66601,81037.55,9616.48,71421.07,82532.34,830,1,1995.51,175,0,INR,Bahamas,POS,NONE,1,1,0,T00000533,05-04-2025 19:52,HDFC0001234,151.127.80.18,BE:0F:36:67:7A:6C,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
43766,72390,97279.47,34295.78,62983.69,28502.02,837,9,-1739.61,157,1,INR,Taiwan,POS,NONE,1,1,1,T00000534,05-04-2025 19:52,ICIC0000456,153.217.29.126,D1:23:8F:AE:5C:B7,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
15049,38458,57443.84,22339.29,35104.55,19035.38,902,5,406.03,2808,2,INR,Australia,POS,FULL,1,1,0,T00000535,05-04-2025 19:52,AXIS0000312,154.107.198.178,30:6E:2D:1C:E4:46,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
20437,64754,61812.9,28038.4,33774.5,78191.9,665,3,-696.12,1525,7,INR,Suriname,Mobile,NONE,0,0,1,T00000536,05-04-2025 19:52,SBIN0000234,95.40.12.110,00:B1:4D:89:3D:61,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
51551,54484,105896.42,10084.73,95811.69,90310.56,472,3,-2648.15,1098,7,INR,Tajikistan,Mobile,FULL,0,1,1,T00000537,05-04-2025 19:52,HDFC0001234,76.9.168.115,F2:17:91:64:7E:9F,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
51461,85483,112692.79,35294.58,77398.21,18149.32,924,3,-508.23,2583,6,INR,Antigua and Barbuda,ATM,NONE,1,0,1,T00000538,05-04-2025 19:52,SBIN0000234,49.91.178.0,A2:7D:A9:1F:B0:D3,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
31458,13513,20122.16,26258.34,-6136.18,54018.75,676,3,-2595.38,2729,4,INR,Suriname,POS,NONE,0,1,0,T00000539,05-04-2025 19:52,ICIC0000889,221.178.218.127,91:EF:75:84:8A:56,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
66421,40429,112281.09,38642.81,73638.28,12353.39,977,3,703.98,2335,0,INR,Jamaica,Desktop,NONE,1,0,1,T00000540,05-04-2025 19:52,SBIN0001234,92.201.80.208,1F:56:55:07:72:E2,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
12908,29317,98346.64,29014.5,69332.14,47373.64,451,5,61.07,2382,6,INR,Sao Tome and Principe,POS,NONE,1,1,1,T00000541,05-04-2025 19:52,SBIN0000234,226.6.223.21,7B:BC:F7:9B:69:EB,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
39828,61545,82492.25,28887.68,53604.57,54337.03,612,9,-37.95,2335,7,INR,Dominican Republic,Tablet,PARTIAL,1,0,0,T00000542,05-04-2025 19:52,SBIN0001234,83.78.31.78,B1:68:68:59:92:7A,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
12908,43422,62664.1,3379.8,59284.3,22194.56,710,5,368.64,1839,2,INR,Palestinian Territory,POS,FULL,0,1,1,T00000543,05-04-2025 19:52,SBIN0001234,226.15.244.52,92:45:B0:34:C6:C9,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
51551,72624,36473.38,25496.53,10976.85,13822.46,900,6,2648.57,2005,8,INR,Peru,POS,FULL,0,1,0,T00000544,05-04-2025 19:52,AXIS0000312,129.239.156.18,AC:6E:9B:84:13:44,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
60612,99669,110374.24,41887.44,68486.8,77099.26,533,10,-1067.29,2314,6,INR,Puerto Rico,POS,PARTIAL,1,1,0,T00000545,05-04-2025 19:52,ICIC0000456,45.0.14.33,4D:D1:09:C9:1C:C9,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
51461,54684,37585.67,18109.3,19476.37,88345.82,669,2,-804.6,2463,1,INR,Togo,Desktop,PARTIAL,1,1,0,T00000546,05-04-2025 19:52,AXIS0000312,203.248.213.99,9F:ED:E5:D7:EA:95,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
71631,61150,27898.13,17309.73,10588.4,46926.65,590,10,2162.21,876,3,INR,Japan,POS,NONE,0,1,1,T00000547,05-04-2025 19:52,ICIC0000889,215.238.140.186,64:D6:A4:2C:4F:AB,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
30033,41984,85827.81,43720.75,42107.06,82062,950,7,2303.65,1893,0,INR,Liberia,Mobile,NONE,0,0,1,T00000548,05-04-2025 19:52,ICIC0000889,41.145.26.58,7B:E8:E2:0D:AB:3B,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
63964,65339,71357.2,18613.05,52744.15,62747.33,513,9,-2870.23,2461,6,INR,Moldova,ATM,NONE,1,1,1,T00000549,05-04-2025 19:52,ICIC0000456,251.220.67.114,42:3F:05:B2:49:57,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
88864,51034,118181.25,41165.01,77016.24,27902.83,698,10,1320.83,2813,4,INR,Israel,POS,NONE,0,0,1,T00000550,05-04-2025 19:52,AXIS0000312,253.199.4.235,64:84:B8:37:F9:E4,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
63457,30008,60942.38,2555.78,58386.6,30385.02,534,3,524.08,1616,0,INR,Bangladesh,Laptop,FULL,0,0,0,T00000551,05-04-2025 19:52,SBIN0000234,216.254.253.70,68:94:48:C5:62:93,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
12908,86358,81697.91,30340.53,51357.38,82421.12,644,2,-315.99,1319,1,INR,Turks and Caicos Islands,Mobile,FULL,0,0,0,T00000552,05-04-2025 19:52,SBIN0001234,200.131.189.129,8D:09:CF:D3:9E:04,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
65478,39789,59988.65,22692.2,37296.45,98540.58,908,2,2611.6,2485,4,INR,Kuwait,POS,NONE,0,0,0,T00000553,05-04-2025 19:52,SBIN0000234,106.222.207.0,71:C6:FF:53:8A:D5,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
15049,99462,99989.24,24111.36,75877.88,32917.56,658,9,343.84,2890,2,INR,Guinea-Bissau,Desktop,FULL,1,0,1,T00000554,05-04-2025 19:52,SBIN0000234,130.142.51.30,34:2C:CC:0A:0E:A8,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
15049,22324,109638.86,29072.68,80566.18,62160.78,402,3,143.5,2973,1,INR,Vanuatu,ATM,PARTIAL,1,1,1,T00000555,05-04-2025 19:52,ICIC0000456,95.189.7.23,1B:8C:1D:FA:BB:75,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
63964,11908,90120.85,41564.91,48555.94,74957.82,451,4,-2795.96,2205,3,INR,Qatar,Laptop,PARTIAL,0,0,1,T00000556,05-04-2025 19:52,SBIN0000234,219.141.168.64,A9:AC:C8:CD:0C:04,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
84782,45784,78718.82,27232.8,51486.02,18097.7,556,2,-827.83,264,4,INR,Canada,ATM,FULL,1,1,0,T00000557,05-04-2025 19:52,SBIN0000234,221.162.191.24,D4:5B:7B:A4:39:22,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
43766,31815,13511.88,32101.88,-18590,51196.84,846,8,-1070.49,471,4,INR,Taiwan,Laptop,PARTIAL,0,1,1,T00000558,05-04-2025 19:52,HDFC0001234,251.18.92.181,FE:B2:81:0B:81:89,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
84782,34459,76713.49,21252.49,55461,30191.75,877,8,-1593.8,2949,3,INR,Central African Republic,Tablet,FULL,1,0,0,T00000559,05-04-2025 19:53,AXIS0000312,158.107.130.238,C5:AB:B2:9B:C4:E8,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
63964,58498,143189.9,33942.54,109247.36,49744.38,624,8,-2760.25,2172,4,INR,El Salvador,Mobile,PARTIAL,0,0,0,T00000560,05-04-2025 19:53,AXIS0000312,45.46.2.186,FF:99:93:B4:F4:37,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
71143,10033,89444.74,20351.95,69092.79,88306.42,514,5,2544.99,2353,8,INR,Vietnam,Tablet,NONE,1,0,1,T00000561,05-04-2025 19:53,AXIS0000312,28.211.56.40,CF:90:26:FA:1D:11,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
63457,18283,135057.51,44170.9,90886.61,47163.58,581,7,2262.83,622,0,INR,Moldova,Laptop,FULL,1,0,1,T00000562,05-04-2025 19:53,SBIN0001234,122.94.77.80,D4:65:78:EA:6D:8F,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
65478,77693,25761.87,28268.78,-2506.91,17975.54,537,5,-1918.16,2630,6,INR,Congo,Desktop,NONE,1,1,0,T00000563,05-04-2025 19:53,SBIN0000234,214.233.162.119,B7:D5:3A:7B:93:30,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
64961,78921,36250.96,49526.62,-13275.66,43854.5,696,5,-2231.91,1144,3,INR,Chile,Mobile,NONE,1,0,1,T00000564,05-04-2025 19:53,ICIC0000456,8.98.249.194,AB:C4:62:FE:F4:44,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
